Id,genre,Usage
13534,Emo,Public
38386,dnb,Public
37439,dnb,Public
3115,Dark Trap,Public
38648,dnb,Public
3253,Dark Trap,Public
26447,techno,Public
12753,Emo,Public
32514,psytrance,Public
17963,RnB,Public
11858,Trap Metal,Public
24383,techhouse,Public
41705,hardstyle,Public
8194,Underground Rap,Public
30138,trance,Public
26056,techno,Public
32282,psytrance,Public
1570,Dark Trap,Public
33218,psytrance,Public
9061,Underground Rap,Public
35978,trap,Public
33221,psytrance,Public
30665,psytrance,Public
34113,trap,Public
33315,psytrance,Public
12276,Trap Metal,Public
6361,Underground Rap,Public
17612,RnB,Public
11478,Trap Metal,Public
26110,techno,Public
13082,Emo,Public
29626,trance,Public
32421,psytrance,Public
13069,Emo,Public
18955,Hiphop,Public
20646,Hiphop,Public
13174,Emo,Public
1864,Dark Trap,Public
2265,Dark Trap,Public
18002,RnB,Public
7236,Underground Rap,Public
19825,Hiphop,Public
18995,Hiphop,Public
12058,Trap Metal,Public
31245,psytrance,Public
28542,trance,Public
9747,Underground Rap,Public
23971,techhouse,Public
233,Dark Trap,Public
1912,Dark Trap,Public
6736,Underground Rap,Public
17060,RnB,Public
14926,Rap,Public
22158,techhouse,Public
5457,Underground Rap,Public
9165,Underground Rap,Public
24318,techhouse,Public
17079,RnB,Public
26895,techno,Public
19392,Hiphop,Public
31783,psytrance,Public
16811,RnB,Public
30338,trance,Public
35774,trap,Public
3375,Dark Trap,Public
2514,Dark Trap,Public
18115,Pop,Public
7142,Underground Rap,Public
20657,Hiphop,Public
36243,trap,Public
8372,Underground Rap,Public
22798,techhouse,Public
36601,dnb,Public
144,Dark Trap,Public
6399,Underground Rap,Public
40403,hardstyle,Public
37402,dnb,Public
25955,techno,Public
34769,trap,Public
4859,Underground Rap,Public
11102,Trap Metal,Public
30259,trance,Public
10863,Trap Metal,Public
32477,psytrance,Public
21768,techhouse,Public
36235,trap,Public
34477,trap,Public
6585,Underground Rap,Public
3425,Dark Trap,Public
482,Dark Trap,Public
430,Dark Trap,Public
21679,techhouse,Public
27152,techno,Public
37415,dnb,Public
27780,trance,Public
11665,Trap Metal,Public
26827,techno,Public
38374,dnb,Public
31939,psytrance,Public
18136,Pop,Public
20072,Hiphop,Public
36817,dnb,Public
879,Dark Trap,Public
8919,Underground Rap,Public
22636,techhouse,Public
29230,trance,Public
585,Dark Trap,Public
24823,techno,Public
21600,techhouse,Public
21203,Hiphop,Public
3211,Dark Trap,Public
33176,psytrance,Public
16362,RnB,Public
28791,trance,Public
39149,dnb,Public
4990,Underground Rap,Public
42284,hardstyle,Public
35019,trap,Public
12515,Emo,Public
25875,techno,Public
9672,Underground Rap,Public
16982,RnB,Public
8474,Underground Rap,Public
8145,Underground Rap,Public
26633,techno,Public
36136,trap,Public
33936,trap,Public
32287,psytrance,Public
39884,hardstyle,Public
9712,Underground Rap,Public
38652,dnb,Public
19099,Hiphop,Public
40366,hardstyle,Public
30560,psytrance,Public
22914,techhouse,Public
4563,Dark Trap,Public
30427,trance,Public
39228,dnb,Public
35086,trap,Public
7229,Underground Rap,Public
33425,trap,Public
2746,Dark Trap,Public
16675,RnB,Public
24105,techhouse,Public
9666,Underground Rap,Public
26521,techno,Public
30558,psytrance,Public
11107,Trap Metal,Public
35686,trap,Public
1430,Dark Trap,Public
12223,Trap Metal,Public
23367,techhouse,Public
36342,trap,Public
17825,RnB,Public
27292,techno,Public
13793,Emo,Public
4289,Dark Trap,Public
6821,Underground Rap,Public
20395,Hiphop,Public
17846,RnB,Public
34037,trap,Public
15395,Rap,Public
7335,Underground Rap,Public
41998,hardstyle,Public
10284,Underground Rap,Public
12488,Emo,Public
28353,trance,Public
24353,techhouse,Public
30231,trance,Public
5576,Underground Rap,Public
29253,trance,Public
3169,Dark Trap,Public
40396,hardstyle,Public
23075,techhouse,Public
28689,trance,Public
3418,Dark Trap,Public
7388,Underground Rap,Public
39357,dnb,Public
17498,RnB,Public
29050,trance,Public
36693,dnb,Public
38456,dnb,Public
16157,RnB,Public
19211,Hiphop,Public
14875,Rap,Public
33959,trap,Public
14750,Rap,Public
20204,Hiphop,Public
20357,Hiphop,Public
22579,techhouse,Public
35861,trap,Public
23597,techhouse,Public
30067,trance,Public
35013,trap,Public
11163,Trap Metal,Public
19638,Hiphop,Public
15247,Rap,Public
28764,trance,Public
17240,RnB,Public
15676,Rap,Public
40002,hardstyle,Public
3643,Dark Trap,Public
4500,Dark Trap,Public
17599,RnB,Public
31046,psytrance,Public
25928,techno,Public
31256,psytrance,Public
18451,Pop,Public
24835,techno,Public
19511,Hiphop,Public
3308,Dark Trap,Public
14462,Rap,Public
29445,trance,Public
14339,Rap,Public
3220,Dark Trap,Public
28301,trance,Public
9087,Underground Rap,Public
18842,Hiphop,Public
1487,Dark Trap,Public
19408,Hiphop,Public
33750,trap,Public
24595,techno,Public
30361,trance,Public
41505,hardstyle,Public
6648,Underground Rap,Public
39943,hardstyle,Public
6573,Underground Rap,Public
36974,dnb,Public
41387,hardstyle,Public
40563,hardstyle,Public
28425,trance,Public
217,Dark Trap,Public
29911,trance,Public
8960,Underground Rap,Public
34280,trap,Public
37461,dnb,Public
35225,trap,Public
24720,techno,Public
5683,Underground Rap,Public
16584,RnB,Public
5137,Underground Rap,Public
2304,Dark Trap,Public
41868,hardstyle,Public
12833,Emo,Public
22035,techhouse,Public
13247,Emo,Public
10007,Underground Rap,Public
28098,trance,Public
24568,techno,Public
15801,Rap,Public
7289,Underground Rap,Public
16966,RnB,Public
27358,techno,Public
26826,techno,Public
17419,RnB,Public
36507,dnb,Public
2111,Dark Trap,Public
24646,techno,Public
23594,techhouse,Public
31087,psytrance,Public
35004,trap,Public
25386,techno,Public
4702,Underground Rap,Public
40,Dark Trap,Public
24203,techhouse,Public
3953,Dark Trap,Public
11667,Trap Metal,Public
491,Dark Trap,Public
34181,trap,Public
40087,hardstyle,Public
31162,psytrance,Public
19914,Hiphop,Public
32221,psytrance,Public
5874,Underground Rap,Public
17220,RnB,Public
34977,trap,Public
17641,RnB,Public
26151,techno,Public
20482,Hiphop,Public
26275,techno,Public
14768,Rap,Public
27817,trance,Public
35040,trap,Public
20260,Hiphop,Public
34792,trap,Public
11438,Trap Metal,Public
12459,Emo,Public
24807,techno,Public
42203,hardstyle,Public
6404,Underground Rap,Public
37184,dnb,Public
10820,Trap Metal,Public
24836,techno,Public
10163,Underground Rap,Public
4729,Underground Rap,Public
41600,hardstyle,Public
23686,techhouse,Public
16431,RnB,Public
21926,techhouse,Public
20275,Hiphop,Public
9194,Underground Rap,Public
38168,dnb,Public
28194,trance,Public
4679,Underground Rap,Public
17016,RnB,Public
6108,Underground Rap,Public
12474,Emo,Public
6119,Underground Rap,Public
26156,techno,Public
8116,Underground Rap,Public
26947,techno,Public
11121,Trap Metal,Public
22762,techhouse,Public
10840,Trap Metal,Public
19245,Hiphop,Public
38670,dnb,Public
20834,Hiphop,Public
38822,dnb,Public
9736,Underground Rap,Public
16534,RnB,Public
6521,Underground Rap,Public
11583,Trap Metal,Public
22021,techhouse,Public
22248,techhouse,Public
29716,trance,Public
31094,psytrance,Public
1157,Dark Trap,Public
14829,Rap,Public
31184,psytrance,Public
35216,trap,Public
24446,techhouse,Public
18736,Hiphop,Public
1045,Dark Trap,Public
35252,trap,Public
2247,Dark Trap,Public
20987,Hiphop,Public
39573,hardstyle,Public
18198,Pop,Public
219,Dark Trap,Public
29451,trance,Public
12628,Emo,Public
4455,Dark Trap,Public
36335,trap,Public
4070,Dark Trap,Public
37455,dnb,Public
27813,trance,Public
40004,hardstyle,Public
1866,Dark Trap,Public
17213,RnB,Public
35602,trap,Public
26778,techno,Public
29525,trance,Public
17832,RnB,Public
13377,Emo,Public
28774,trance,Public
37300,dnb,Public
25626,techno,Public
18789,Hiphop,Public
32270,psytrance,Public
37277,dnb,Public
8975,Underground Rap,Public
1121,Dark Trap,Public
4057,Dark Trap,Public
27317,techno,Public
36996,dnb,Public
20576,Hiphop,Public
38811,dnb,Public
34024,trap,Public
13997,Emo,Public
4630,Underground Rap,Public
28101,trance,Public
32672,psytrance,Public
33141,psytrance,Public
7441,Underground Rap,Public
13004,Emo,Public
20347,Hiphop,Public
15599,Rap,Public
21846,techhouse,Public
24001,techhouse,Public
25764,techno,Public
39625,hardstyle,Public
27971,trance,Public
21361,Hiphop,Public
776,Dark Trap,Public
7762,Underground Rap,Public
23986,techhouse,Public
14324,Rap,Public
17554,RnB,Public
36391,trap,Public
35617,trap,Public
15073,Rap,Public
13938,Emo,Public
22683,techhouse,Public
19655,Hiphop,Public
4976,Underground Rap,Public
1731,Dark Trap,Public
18804,Hiphop,Public
21855,techhouse,Public
38703,dnb,Public
35483,trap,Public
19144,Hiphop,Public
7891,Underground Rap,Public
15594,Rap,Public
17440,RnB,Public
30332,trance,Public
21340,Hiphop,Public
26228,techno,Public
2158,Dark Trap,Public
19776,Hiphop,Public
1699,Dark Trap,Public
33157,psytrance,Public
28516,trance,Public
16243,RnB,Public
8982,Underground Rap,Public
18714,Hiphop,Public
7745,Underground Rap,Public
33955,trap,Public
13131,Emo,Public
2135,Dark Trap,Public
9401,Underground Rap,Public
42027,hardstyle,Public
36546,dnb,Public
14612,Rap,Public
11917,Trap Metal,Public
33612,trap,Public
3855,Dark Trap,Public
33950,trap,Public
5216,Underground Rap,Public
20218,Hiphop,Public
13345,Emo,Public
25845,techno,Public
24422,techhouse,Public
11418,Trap Metal,Public
15788,Rap,Public
5676,Underground Rap,Public
14058,Emo,Public
22457,techhouse,Public
26696,techno,Public
29762,trance,Public
23069,techhouse,Public
34456,trap,Public
18370,Pop,Public
11644,Trap Metal,Public
37589,dnb,Public
2730,Dark Trap,Public
12627,Emo,Public
6921,Underground Rap,Public
32065,psytrance,Public
34108,trap,Public
3843,Dark Trap,Public
24880,techno,Public
27941,trance,Public
10689,Trap Metal,Public
369,Dark Trap,Public
10780,Trap Metal,Public
26068,techno,Public
29016,trance,Public
16790,RnB,Public
2000,Dark Trap,Public
28090,trance,Public
4280,Dark Trap,Public
25644,techno,Public
36488,dnb,Public
21734,techhouse,Public
621,Dark Trap,Public
646,Dark Trap,Public
30940,psytrance,Public
30233,trance,Public
1557,Dark Trap,Public
12421,Emo,Public
42229,hardstyle,Public
34966,trap,Public
30012,trance,Public
8231,Underground Rap,Public
1227,Dark Trap,Public
25452,techno,Public
34236,trap,Public
40145,hardstyle,Public
16594,RnB,Public
12052,Trap Metal,Public
2528,Dark Trap,Public
15466,Rap,Public
30477,psytrance,Public
12968,Emo,Public
41262,hardstyle,Public
28184,trance,Public
12788,Emo,Public
23884,techhouse,Public
27119,techno,Public
34696,trap,Public
36499,dnb,Public
10421,Underground Rap,Public
10797,Trap Metal,Public
35259,trap,Public
36445,dnb,Public
16228,RnB,Public
943,Dark Trap,Public
40948,hardstyle,Public
15214,Rap,Public
11947,Trap Metal,Public
41595,hardstyle,Public
38967,dnb,Public
26611,techno,Public
38824,dnb,Public
12492,Emo,Public
16284,RnB,Public
14150,Rap,Public
14091,Rap,Public
32788,psytrance,Public
34444,trap,Public
15415,Rap,Public
3519,Dark Trap,Public
890,Dark Trap,Public
3265,Dark Trap,Public
8765,Underground Rap,Public
9661,Underground Rap,Public
10263,Underground Rap,Public
23400,techhouse,Public
29828,trance,Public
35357,trap,Public
4750,Underground Rap,Public
40617,hardstyle,Public
33136,psytrance,Public
27204,techno,Public
289,Dark Trap,Public
10480,Trap Metal,Public
32211,psytrance,Public
14158,Rap,Public
2608,Dark Trap,Public
22790,techhouse,Public
12727,Emo,Public
36427,dnb,Public
12528,Emo,Public
21297,Hiphop,Public
19424,Hiphop,Public
19580,Hiphop,Public
16522,RnB,Public
37370,dnb,Public
33991,trap,Public
476,Dark Trap,Public
27512,trance,Public
25313,techno,Public
18502,Hiphop,Public
32236,psytrance,Public
5042,Underground Rap,Public
8374,Underground Rap,Public
5370,Underground Rap,Public
13000,Emo,Public
24092,techhouse,Public
23217,techhouse,Public
19253,Hiphop,Public
10445,Underground Rap,Public
17008,RnB,Public
20346,Hiphop,Public
7947,Underground Rap,Public
36915,dnb,Public
3863,Dark Trap,Public
33676,trap,Public
19110,Hiphop,Public
39003,dnb,Public
3928,Dark Trap,Public
32774,psytrance,Public
4201,Dark Trap,Public
5893,Underground Rap,Public
24581,techno,Public
17168,RnB,Public
33895,trap,Public
10351,Underground Rap,Public
27232,techno,Public
15353,Rap,Public
8659,Underground Rap,Public
7024,Underground Rap,Public
23951,techhouse,Public
10499,Trap Metal,Public
16377,RnB,Public
16690,RnB,Public
30258,trance,Public
20825,Hiphop,Public
38144,dnb,Public
40843,hardstyle,Public
9060,Underground Rap,Public
41067,hardstyle,Public
26098,techno,Public
37260,dnb,Public
36874,dnb,Public
28476,trance,Public
10393,Underground Rap,Public
20479,Hiphop,Public
31820,psytrance,Public
6592,Underground Rap,Public
12600,Emo,Public
33519,trap,Public
16695,RnB,Public
26054,techno,Public
39118,dnb,Public
40761,hardstyle,Public
13160,Emo,Public
24862,techno,Public
12358,Trap Metal,Public
25024,techno,Public
26379,techno,Public
18250,Pop,Public
28512,trance,Public
24803,techno,Public
1043,Dark Trap,Public
39171,dnb,Public
18278,Pop,Public
686,Dark Trap,Public
25271,techno,Public
36420,dnb,Public
31681,psytrance,Public
29547,trance,Public
17075,RnB,Public
4219,Dark Trap,Public
16595,RnB,Public
29595,trance,Public
34708,trap,Public
1464,Dark Trap,Public
4047,Dark Trap,Public
4962,Underground Rap,Public
34310,trap,Public
2150,Dark Trap,Public
3270,Dark Trap,Public
38534,dnb,Public
1631,Dark Trap,Public
37221,dnb,Public
36012,trap,Public
13466,Emo,Public
9902,Underground Rap,Public
40245,hardstyle,Public
4283,Dark Trap,Public
7915,Underground Rap,Public
13501,Emo,Public
16342,RnB,Public
25781,techno,Public
16871,RnB,Public
16281,RnB,Public
5053,Underground Rap,Public
38845,dnb,Public
31058,psytrance,Public
26994,techno,Public
25718,techno,Public
10183,Underground Rap,Public
13817,Emo,Public
1232,Dark Trap,Public
25904,techno,Public
36900,dnb,Public
35862,trap,Public
42149,hardstyle,Public
36989,dnb,Public
22364,techhouse,Public
33600,trap,Public
33960,trap,Public
40208,hardstyle,Public
37289,dnb,Public
28792,trance,Public
35933,trap,Public
41731,hardstyle,Public
7126,Underground Rap,Public
38100,dnb,Public
20730,Hiphop,Public
39716,hardstyle,Public
16798,RnB,Public
10586,Trap Metal,Public
4265,Dark Trap,Public
2181,Dark Trap,Public
6100,Underground Rap,Public
7738,Underground Rap,Public
31803,psytrance,Public
40467,hardstyle,Public
12732,Emo,Public
33112,psytrance,Public
7431,Underground Rap,Public
20757,Hiphop,Public
7096,Underground Rap,Public
14117,Rap,Public
41483,hardstyle,Public
4615,Underground Rap,Public
27904,trance,Public
21714,techhouse,Public
21208,Hiphop,Public
23323,techhouse,Public
13307,Emo,Public
14355,Rap,Public
29484,trance,Public
39229,dnb,Public
29980,trance,Public
35688,trap,Public
16256,RnB,Public
5987,Underground Rap,Public
13151,Emo,Public
28123,trance,Public
3426,Dark Trap,Public
11104,Trap Metal,Public
18529,Hiphop,Public
25793,techno,Public
35224,trap,Public
30011,trance,Public
32896,psytrance,Public
14514,Rap,Public
4608,Underground Rap,Public
13745,Emo,Public
28056,trance,Public
38009,dnb,Public
12903,Emo,Public
38888,dnb,Public
37838,dnb,Public
37301,dnb,Public
32968,psytrance,Public
2624,Dark Trap,Public
34751,trap,Public
30352,trance,Public
18810,Hiphop,Public
16696,RnB,Public
37057,dnb,Public
28871,trance,Public
2982,Dark Trap,Public
25846,techno,Public
5876,Underground Rap,Public
28863,trance,Public
19785,Hiphop,Public
39012,dnb,Public
35846,trap,Public
18876,Hiphop,Public
22199,techhouse,Public
1392,Dark Trap,Public
16264,RnB,Public
5553,Underground Rap,Public
39334,dnb,Public
18216,Pop,Public
16213,RnB,Public
6428,Underground Rap,Public
2666,Dark Trap,Public
36146,trap,Public
15423,Rap,Public
14641,Rap,Public
20481,Hiphop,Public
22271,techhouse,Public
13094,Emo,Public
37367,dnb,Public
11343,Trap Metal,Public
41539,hardstyle,Public
17802,RnB,Public
23802,techhouse,Public
27021,techno,Public
21169,Hiphop,Public
24167,techhouse,Public
7976,Underground Rap,Public
22602,techhouse,Public
2338,Dark Trap,Public
13097,Emo,Public
36566,dnb,Public
25358,techno,Public
23138,techhouse,Public
33232,psytrance,Public
26712,techno,Public
4851,Underground Rap,Public
20731,Hiphop,Public
20356,Hiphop,Public
33490,trap,Public
30557,psytrance,Public
6308,Underground Rap,Public
22864,techhouse,Public
21001,Hiphop,Public
10644,Trap Metal,Public
11711,Trap Metal,Public
32368,psytrance,Public
7605,Underground Rap,Public
13085,Emo,Public
31132,psytrance,Public
14077,Emo,Public
40487,hardstyle,Public
2868,Dark Trap,Public
40169,hardstyle,Public
20274,Hiphop,Public
3933,Dark Trap,Public
29929,trance,Public
31502,psytrance,Public
27623,trance,Public
4740,Underground Rap,Public
35036,trap,Public
20633,Hiphop,Public
42290,hardstyle,Public
7720,Underground Rap,Public
6394,Underground Rap,Public
26907,techno,Public
22789,techhouse,Public
26923,techno,Public
15705,Rap,Public
33322,psytrance,Public
26927,techno,Public
2992,Dark Trap,Public
5478,Underground Rap,Public
21813,techhouse,Public
4203,Dark Trap,Public
5533,Underground Rap,Public
2445,Dark Trap,Public
2875,Dark Trap,Public
29233,trance,Public
23556,techhouse,Public
21993,techhouse,Public
385,Dark Trap,Public
6526,Underground Rap,Public
35103,trap,Public
32799,psytrance,Public
32882,psytrance,Public
24108,techhouse,Public
24201,techhouse,Public
9478,Underground Rap,Public
36241,trap,Public
758,Dark Trap,Public
1697,Dark Trap,Public
23552,techhouse,Public
25399,techno,Public
40937,hardstyle,Public
32518,psytrance,Public
39196,dnb,Public
27590,trance,Public
24906,techno,Public
41399,hardstyle,Public
20057,Hiphop,Public
38038,dnb,Public
29022,trance,Public
1962,Dark Trap,Public
8193,Underground Rap,Public
22818,techhouse,Public
17731,RnB,Public
12435,Emo,Public
15092,Rap,Public
34269,trap,Public
6890,Underground Rap,Public
33240,psytrance,Public
7001,Underground Rap,Public
5567,Underground Rap,Public
36553,dnb,Public
3798,Dark Trap,Public
2110,Dark Trap,Public
25334,techno,Public
29382,trance,Public
23237,techhouse,Public
33437,trap,Public
37665,dnb,Public
1807,Dark Trap,Public
9312,Underground Rap,Public
6340,Underground Rap,Public
21046,Hiphop,Public
9565,Underground Rap,Public
14320,Rap,Public
4241,Dark Trap,Public
24589,techno,Public
23076,techhouse,Public
41382,hardstyle,Public
27312,techno,Public
3460,Dark Trap,Public
14595,Rap,Public
6835,Underground Rap,Public
29298,trance,Public
20988,Hiphop,Public
5857,Underground Rap,Public
